subject,run_number,Trialid,condition,choice_number,self_value,other_value,choice,self,other,choice_RT
1212,1,16,3,1,11,8,2,10,10,1541
1212,1,16,3,2,26,10,1,26,10,835
1212,1,16,3,3,30,29,1,30,29,727
1212,1,16,3,4,8,16,1,8,16,1263
1212,1,17,4,1,4,12,2,10,10,1129
1212,1,17,4,2,30,29,1,30,29,680
1212,1,17,4,3,14,6,2,10,10,655
1212,1,17,4,4,25,30,1,25,30,651
1212,1,19,2,1,4,16,2,10,10,750
1212,1,19,2,2,10,22,1,10,22,821
1212,1,19,2,3,11,6,2,10,10,650
1212,1,19,2,4,26,10,1,26,10,649
1212,1,20,1,1,22,6,1,22,6,1311
1212,1,20,1,2,6,22,1,6,22,720
1212,1,20,1,3,26,10,1,26,10,663
1212,1,20,1,4,30,20,1,30,20,627
1212,1,21,3,1,4,16,1,4,16,1545
1212,1,21,3,2,12,3,1,12,3,777
1212,1,21,3,3,10,22,1,10,22,1045
1212,1,21,3,4,30,15,1,30,15,832
1212,1,22,4,1,26,14,1,26,14,756
1212,1,22,4,2,15,30,1,15,30,740
1212,1,22,4,3,7,11,2,10,10,694
1212,1,22,4,4,14,6,2,10,10,573
1212,1,25,1,1,4,16,2,10,10,1103
1212,1,25,1,2,12,3,2,10,10,1259
1212,1,25,1,3,10,22,1,10,22,841
1212,1,25,1,4,20,30,1,20,30,729
1212,1,26,3,1,12,22,1,12,22,667
1212,1,26,3,2,14,6,2,10,10,907
1212,1,26,3,3,22,12,1,22,12,743
1212,1,26,3,4,4,12,2,10,10,755
1212,1,27,2,1,14,6,1,14,6,1011
1212,1,27,2,2,6,22,2,10,10,1045
1212,1,27,2,3,18,12,1,18,12,737
1212,1,27,2,4,2,2,2,10,10,837
1212,1,29,1,1,2,2,2,10,10,972
1212,1,29,1,2,26,14,1,26,14,731
1212,1,29,1,3,4,16,2,10,10,949
1212,1,29,1,4,16,8,1,16,8,1388
1212,1,31,4,1,11,8,2,10,10,1419
1212,1,31,4,2,10,18,1,10,18,1100
1212,1,31,4,3,18,12,1,18,12,641
1212,1,31,4,4,2,18,2,10,10,930
1212,1,32,3,1,17,3,2,10,10,1187
1212,1,32,3,2,6,22,2,10,10,1142
1212,1,32,3,3,10,18,1,10,18,848
1212,1,32,3,4,18,10,1,18,10,881
1212,1,34,2,1,30,10,1,30,10,701
1212,1,34,2,2,12,18,1,12,18,805
1212,1,34,2,3,17,3,2,10,10,1233
1212,1,34,2,4,7,11,2,10,10,701
1212,1,36,1,1,18,18,1,18,18,985
1212,1,36,1,2,31,3,2,10,10,1239
1212,1,36,1,3,2,18,2,10,10,844
1212,1,36,1,4,10,18,1,10,18,637
1212,2,1,4,1,4,16,2,10,10,887
1212,2,1,4,2,22,6,1,22,6,1376
1212,2,1,4,3,10,22,1,10,22,991
1212,2,1,4,4,30,15,1,30,15,576
1212,2,5,3,1,4,12,2,10,10,852
1212,2,5,3,2,18,12,1,18,12,787
1212,2,5,3,3,30,25,1,30,25,799
1212,2,5,3,4,22,6,1,22,6,968
1212,2,6,1,1,30,29,1,30,29,757
1212,2,6,1,2,18,10,1,18,10,646
1212,2,6,1,3,4,12,2,10,10,617
1212,2,6,1,4,14,6,2,10,10,1277
1212,2,7,2,1,14,26,1,14,26,786
1212,2,7,2,2,4,12,2,10,10,652
1212,2,7,2,3,12,8,2,10,10,1251
1212,2,7,2,4,18,18,1,18,18,985
1212,2,8,4,1,4,12,2,10,10,839
1212,2,8,4,2,30,20,1,30,20,704
1212,2,8,4,3,12,8,1,12,8,662
1212,2,8,4,4,18,10,1,18,10,618
1212,2,11,3,1,6,22,2,10,10,1007
1212,2,11,3,2,15,30,1,15,30,779
1212,2,11,3,3,16,8,2,10,10,1430
1212,2,11,3,4,2,2,2,10,10,851
1212,2,12,1,1,29,30,1,29,30,625
1212,2,12,1,2,10,30,1,10,30,776
1212,2,12,1,3,1,13,2,10,10,691
1212,2,12,1,4,14,6,2,10,10,1191
1212,2,13,2,1,30,15,1,30,15,847
1212,2,13,2,2,30,29,1,30,29,583
1212,2,13,2,3,22,6,1,22,6,925
1212,2,13,2,4,1,13,2,10,10,805
1212,2,14,4,1,4,16,2,10,10,940
1212,2,14,4,2,29,30,1,29,30,676
1212,2,14,4,3,11,6,2,10,10,975
1212,2,14,4,4,10,26,1,10,26,798
1212,2,17,3,1,29,30,1,29,30,673
1212,2,17,3,2,14,26,1,14,26,665
1212,2,17,3,3,2,18,2,10,10,649
1212,2,17,3,4,14,6,2,10,10,945
1212,2,18,1,1,12,18,1,12,18,992
1212,2,18,1,2,22,12,1,22,12,680
1212,2,18,1,3,11,6,2,10,10,677
1212,2,18,1,4,6,22,2,10,10,597
1212,2,20,2,1,15,30,1,15,30,756
1212,2,20,2,2,16,8,2,10,10,1541
1212,2,20,2,3,8,16,2,10,10,1156
1212,2,20,2,4,22,12,1,22,12,1068
1212,2,21,3,1,12,8,2,10,10,959
1212,2,21,3,2,1,13,2,10,10,648
1212,2,21,3,3,22,10,1,22,10,1088
1212,2,21,3,4,10,30,1,10,30,680
1212,2,23,4,1,16,8,1,16,8,946
1212,2,23,4,2,22,12,1,22,12,644
1212,2,23,4,3,18,18,1,18,18,749
1212,2,23,4,4,1,13,2,10,10,753
1212,2,24,1,1,12,22,1,12,22,911
1212,2,24,1,2,11,8,2,10,10,829
1212,2,24,1,3,22,10,1,22,10,612
1212,2,24,1,4,7,13,2,10,10,682
1212,2,25,3,1,22,6,1,22,6,834
1212,2,25,3,2,4,28,1,4,28,1191
1212,2,25,3,3,12,18,1,12,18,1237
1212,2,25,3,4,30,10,1,30,10,658
1212,2,26,2,1,30,20,1,30,20,640
1212,2,26,2,2,4,28,1,4,28,611
1212,2,26,2,3,22,6,1,22,6,607
1212,2,26,2,4,29,30,1,29,30,817
1212,2,27,2,1,4,16,2,10,10,763
1212,2,27,2,2,12,3,2,10,10,1229
1212,2,27,2,3,10,26,1,10,26,545
1212,2,27,2,4,26,14,1,26,14,871
1212,2,29,4,1,6,22,1,6,22,689
1212,2,29,4,2,26,10,1,26,10,664
1212,2,29,4,3,22,6,1,22,6,1123
1212,2,29,4,4,10,30,1,10,30,709
1212,2,30,1,1,15,30,1,15,30,662
1212,2,30,1,2,17,3,2,10,10,1348
1212,2,30,1,3,4,28,1,4,28,1288
1212,2,30,1,4,18,12,1,18,12,662
1212,2,32,3,1,18,18,1,18,18,679
1212,2,32,3,2,7,13,2,10,10,803
1212,2,32,3,3,25,30,1,25,30,1062
1212,2,32,3,4,11,6,2,10,10,1067
1212,2,33,2,1,7,13,2,10,10,774
1212,2,33,2,2,10,18,1,10,18,755
1212,2,33,2,3,18,10,1,18,10,990
1212,2,33,2,4,11,6,2,10,10,1002
1212,2,34,1,1,30,15,1,30,15,634
1212,2,34,1,2,8,16,2,10,10,954
1212,2,34,1,3,11,6,2,10,10,755
1212,2,34,1,4,30,25,1,30,25,565
1212,2,35,4,1,2,2,2,10,10,692
1212,2,35,4,2,17,3,2,10,10,1448
1212,2,35,4,3,12,22,1,12,22,647
1212,2,35,4,4,7,13,2,10,10,625
1212,3,1,3,1,4,28,1,4,28,1383
1212,3,1,3,2,12,3,2,10,10,1017
1212,3,1,3,3,18,10,1,18,10,773
1212,3,1,3,4,15,30,1,15,30,660
1212,3,2,4,1,30,10,1,30,10,804
1212,3,2,4,2,10,22,1,10,22,676
1212,3,2,4,3,4,28,1,4,28,1276
1212,3,2,4,4,12,3,2,10,10,956
1212,3,4,2,1,30,15,1,30,15,637
1212,3,4,2,2,1,13,2,10,10,647
1212,3,4,2,3,31,3,1,31,3,792
1212,3,4,2,4,10,18,1,10,18,998
1212,3,5,1,1,17,3,2,10,10,881
1212,3,5,1,2,8,16,2,10,10,1013
1212,3,5,1,3,10,18,1,10,18,949
1212,3,5,1,4,18,10,1,18,10,612
1212,3,6,3,1,10,22,1,10,22,650
1212,3,6,3,2,8,16,2,10,10,1004
1212,3,6,3,3,30,10,1,30,10,597
1212,3,6,3,4,12,8,2,10,10,1059
1212,3,8,4,1,18,10,1,18,10,938
1212,3,8,4,2,10,18,1,10,18,653
1212,3,8,4,3,2,18,2,10,10,939
1212,3,8,4,4,17,3,2,10,10,1264
1212,3,9,2,1,11,8,2,10,10,1175
1212,3,9,2,2,2,18,2,10,10,575
1212,3,9,2,3,30,10,1,30,10,603
1212,3,9,2,4,15,30,1,15,30,602
1212,3,11,3,1,11,8,2,10,10,1031
1212,3,11,3,2,7,13,2,10,10,771
1212,3,11,3,3,22,10,1,22,10,662
1212,3,11,3,4,10,30,1,10,30,720
1212,3,13,1,1,10,22,1,10,22,843
1212,3,13,1,2,11,8,2,10,10,636
1212,3,13,1,3,18,12,1,18,12,778
1212,3,13,1,4,7,13,2,10,10,1025
1212,3,14,2,1,18,10,1,18,10,729
1212,3,14,2,2,12,18,1,12,18,591
1212,3,14,2,3,17,3,2,10,10,988
1212,3,14,2,4,4,28,1,4,28,887
1212,3,15,4,1,11,8,2,10,10,893
1212,3,15,4,2,22,12,1,22,12,700
1212,3,15,4,3,8,16,1,8,16,667
1212,3,15,4,4,10,30,1,10,30,970
1212,3,18,3,1,12,18,1,12,18,985
1212,3,18,3,2,2,18,2,10,10,914
1212,3,18,3,3,18,12,1,18,12,700
1212,3,18,3,4,16,8,1,16,8,1457
1212,3,19,1,1,10,30,1,10,30,703
1212,3,19,1,2,12,8,2,10,10,1086
1212,3,19,1,3,22,12,1,22,12,729
1212,3,19,1,4,4,28,2,10,10,1754
1212,3,20,2,1,12,3,2,10,10,927
1212,3,20,2,2,18,12,1,18,12,930
1212,3,20,2,3,10,30,1,10,30,754
1212,3,20,2,4,7,13,2,10,10,1151
1212,3,21,4,1,12,18,1,12,18,704
1212,3,21,4,2,16,8,1,16,8,1200
1212,3,21,4,3,30,15,1,30,15,800
1212,3,21,4,4,1,13,2,10,10,883
1212,3,23,3,1,7,11,2,10,10,881
1212,3,23,3,2,12,22,1,12,22,833
1212,3,23,3,3,17,3,2,10,10,1223
1212,3,23,3,4,30,15,1,30,15,1024
1212,3,25,1,1,31,3,1,31,3,1671
1212,3,25,1,2,7,11,2,10,10,866
1212,3,25,1,3,30,15,1,30,15,790
1212,3,25,1,4,15,30,1,15,30,1103
1212,3,26,2,1,8,16,1,8,16,1488
1212,3,26,2,2,12,8,2,10,10,1994
1212,3,26,2,3,22,12,1,22,12,767
1212,3,26,2,4,12,22,1,12,22,725
1212,3,29,4,1,22,10,1,22,10,736
1212,3,29,4,2,12,22,1,12,22,704
1212,3,29,4,3,7,11,2,10,10,788
1212,3,29,4,4,12,8,2,10,10,912
1212,3,30,1,1,30,10,1,30,10,731
1212,3,30,1,2,12,3,2,10,10,1140
1212,3,30,1,3,2,18,2,10,10,1128
1212,3,30,1,4,12,18,1,12,18,879
1212,3,32,2,1,10,22,1,10,22,730
1212,3,32,2,2,7,11,2,10,10,850
1212,3,32,2,3,22,10,1,22,10,851
1212,3,32,2,4,16,8,1,16,8,1263
1212,3,33,3,1,1,13,2,10,10,668
1212,3,33,3,2,22,12,1,22,12,818
1212,3,33,3,3,31,3,1,31,3,878
1212,3,33,3,4,10,18,1,10,18,785
1212,3,34,1,1,12,22,1,12,22,1047
1212,3,34,1,2,16,8,1,16,8,1286
1212,3,34,1,3,22,10,1,22,10,1448
1212,3,34,1,4,1,13,2,10,10,800
1212,3,35,4,1,15,30,1,15,30,837
1212,3,35,4,2,31,3,1,31,3,1259
1212,3,35,4,3,18,12,1,18,12,913
1212,3,35,4,4,7,13,2,10,10,822
1215,1,2,3,1,12,3,1,12,3,1067
1215,1,2,3,2,30,25,2,10,10,1879
1215,1,2,3,3,6,22,2,10,10,2319
1215,1,2,3,4,30,10,2,10,10,1345
1215,1,3,2,1,11,6,2,10,10,1105
1215,1,3,2,2,20,30,1,20,30,765
1215,1,25,1,1,4,16,2,10,10,1121
1215,1,3,2,4,10,26,1,10,26,969
1215,1,4,4,1,22,6,1,22,6,833
1215,1,4,4,2,10,26,2,10,10,1310
1215,1,4,4,3,25,30,1,25,30,813
1215,1,4,4,4,4,12,2,10,10,1387
1215,1,6,1,1,31,3,1,31,3,812
1215,1,6,1,2,22,10,1,22,10,1138
1215,1,6,1,3,30,25,1,30,25,921
1215,1,6,1,4,4,12,2,10,10,1053
1215,1,8,4,1,30,10,1,30,10,805
1215,1,8,4,2,12,8,2,10,10,1141
1215,1,8,4,3,7,11,2,10,10,1122
1215,1,8,4,4,14,26,1,14,26,1465
1215,1,9,2,1,7,11,2,10,10,1291
1215,1,9,2,2,31,3,1,31,3,802
1215,1,9,2,3,30,20,1,30,20,1616
1215,1,9,2,4,26,14,1,26,14,899
1215,1,10,3,1,11,6,1,11,6,1177
1215,1,10,3,2,12,18,1,12,18,1425
1215,1,10,3,3,22,10,1,22,10,1184
1215,1,10,3,4,4,28,2,10,10,2177
1215,1,12,2,1,11,8,2,10,10,875
1215,1,12,2,2,26,10,1,26,10,881
1215,1,12,2,3,30,29,1,30,29,757
1215,1,12,2,4,8,16,2,10,10,1238
1215,1,13,4,1,22,6,1,22,6,855
1215,1,13,4,2,6,22,2,10,10,970
1215,1,13,4,3,26,10,1,26,10,619
1215,1,13,4,4,30,20,1,30,20,602
1215,1,14,1,1,10,30,1,10,30,1583
1215,1,14,1,2,25,30,1,25,30,841
1215,1,14,1,3,6,22,2,10,10,2003
1215,1,14,1,4,11,8,1,11,8,1427
1215,1,16,3,1,20,30,1,20,30,681
1215,1,16,3,2,8,16,2,10,10,1119
1215,1,16,3,3,14,26,1,14,26,852
1215,1,16,3,4,31,3,1,31,3,739
1215,1,17,4,2,12,3,2,10,10,766
1215,1,17,4,3,10,22,1,10,22,1499
1215,1,17,4,4,20,30,1,20,30,952
1215,1,3,2,3,4,16,2,10,10,1226
1215,1,19,2,2,12,3,1,12,3,713
1215,1,19,2,3,10,22,1,10,22,566
1215,1,19,2,4,30,15,1,30,15,772
1215,1,20,1,1,14,6,1,14,6,563
1215,1,20,1,2,20,30,1,20,30,581
1215,1,20,1,3,2,18,1,2,18,818
1215,1,20,1,4,12,22,1,12,22,662
1215,1,21,3,1,4,12,2,10,10,877
1215,1,21,3,2,30,29,1,30,29,844
1215,1,21,3,3,14,6,2,10,10,1032
1215,1,21,3,4,25,30,1,25,30,835
1215,1,22,4,1,2,2,2,10,10,774
1215,1,22,4,2,26,14,1,26,14,623
1215,1,22,4,4,16,8,1,16,8,1295
1215,2,5,3,1,4,16,2,10,10,748
1215,1,25,1,2,10,22,1,10,22,1230
1215,1,25,1,3,11,6,2,10,10,946
1215,1,25,1,4,26,10,1,26,10,658
1215,1,26,3,1,26,14,1,26,14,708
1215,1,26,3,2,15,30,1,15,30,1365
1215,1,26,3,3,7,11,2,10,10,825
1215,1,26,3,4,14,6,1,14,6,1150
1215,1,27,2,1,12,22,1,12,22,708
1215,1,27,2,2,14,6,1,14,6,1374
1215,1,27,2,3,22,12,1,22,12,729
1215,1,27,2,4,4,12,2,10,10,2012
1215,1,29,1,1,14,6,2,10,10,379
1215,1,29,1,2,6,22,2,10,10,354
1215,1,29,1,3,18,12,1,18,12,684
1215,1,29,1,4,2,2,2,10,10,740
1215,1,31,4,1,18,18,2,10,10,979
1215,1,31,4,2,31,3,1,31,3,627
1215,1,31,4,3,2,18,2,10,10,824
1215,1,31,4,4,10,18,1,10,18,1386
1215,1,32,3,1,11,8,2,10,10,684
1215,1,32,3,2,10,18,1,10,18,1366
1215,1,32,3,3,18,12,1,18,12,703
1215,1,32,3,4,2,18,2,10,10,769
1215,1,34,2,1,17,3,1,17,3,630
1215,1,34,2,2,6,22,2,10,10,862
1215,1,34,2,3,10,18,2,10,10,1105
1215,1,34,2,4,18,10,1,18,10,1374
1215,1,36,1,1,30,10,1,30,10,1468
1215,1,36,1,2,12,18,1,12,18,761
1215,1,36,1,3,17,3,1,17,3,966
1215,1,36,1,4,7,11,2,10,10,623
1215,2,1,4,1,30,29,2,10,10,584
1215,2,1,4,2,18,10,1,18,10,624
1215,2,1,4,3,4,12,2,10,10,880
1215,2,1,4,4,14,6,1,14,6,656
1215,2,5,3,2,22,6,1,22,6,651
1215,2,5,3,3,10,22,1,10,22,814
1215,2,5,3,4,30,15,1,30,15,648
1215,2,6,1,1,14,26,1,14,26,892
1215,2,6,1,2,4,12,2,10,10,1006
1215,2,6,1,3,12,8,2,10,10,802
1215,2,6,1,4,18,18,1,18,18,661
1215,2,7,2,1,4,12,2,10,10,692
1215,2,7,2,2,18,12,1,18,12,1309
1215,2,7,2,3,30,25,1,30,25,517
1215,2,7,2,4,22,6,1,22,6,603
1215,2,8,4,1,29,30,1,29,30,650
1215,2,8,4,2,10,30,1,10,30,1081
1215,2,8,4,3,1,13,2,10,10,886
1215,2,8,4,4,14,6,1,14,6,1243
1215,2,11,3,1,4,12,2,10,10,874
1215,2,11,3,2,30,20,1,30,20,662
1215,2,11,3,3,12,8,1,12,8,889
1215,2,11,3,4,18,10,1,18,10,750
1215,2,12,1,1,30,15,1,30,15,971
1215,2,12,1,2,30,29,1,30,29,771
1215,2,12,1,3,22,6,1,22,6,886
1215,2,12,1,4,1,13,2,10,10,1211
1215,2,13,2,1,6,22,2,10,10,698
1215,2,13,2,2,15,30,1,15,30,794
1215,2,13,2,3,16,8,1,16,8,769
1215,2,13,2,4,2,2,2,10,10,993
1215,2,14,4,1,12,18,1,12,18,1016
1215,2,14,4,2,22,12,1,22,12,1751
1215,2,14,4,3,11,6,1,11,6,801
1215,2,14,4,4,6,22,2,10,10,703
1215,2,17,3,2,29,30,2,10,10,396
1215,2,17,3,3,11,6,1,11,6,620
1215,2,17,3,4,10,26,1,10,26,1013
1215,2,18,1,1,15,30,1,15,30,1155
1215,2,18,1,2,16,8,1,16,8,603
1215,2,18,1,3,8,16,1,8,16,632
1215,2,18,1,4,22,12,1,22,12,520
1215,2,20,2,1,29,30,1,29,30,631
1215,2,20,2,2,14,26,1,14,26,808
1215,2,20,2,3,2,18,2,10,10,814
1215,2,20,2,4,14,6,1,14,6,709
1215,2,21,3,1,16,8,1,16,8,609
1215,2,21,3,2,22,12,1,22,12,986
1215,2,21,3,3,18,18,1,18,18,563
1215,2,21,3,4,1,13,2,10,10,778
1215,2,23,4,1,12,22,1,12,22,996
1215,2,23,4,2,11,8,1,11,8,576
1215,2,23,4,3,22,10,1,22,10,656
1215,2,23,4,4,7,13,2,10,10,972
1215,2,24,1,1,30,20,1,30,20,619
1215,2,24,1,2,4,28,2,10,10,969
1215,2,24,1,3,22,6,1,22,6,505
1215,2,24,1,4,29,30,1,29,30,1318
1215,2,25,3,1,6,22,2,10,10,1054
1215,2,25,3,2,26,10,1,26,10,660
1215,2,25,3,3,22,6,1,22,6,651
1215,2,25,3,4,10,30,1,10,30,1919
1215,2,26,2,1,12,8,1,12,8,597
1215,2,26,2,2,1,13,2,10,10,1127
1215,2,26,2,3,22,10,1,22,10,571
1215,2,26,2,4,10,30,1,10,30,1197
1215,2,27,2,1,22,6,1,22,6,663
1215,2,27,2,2,4,28,2,10,10,617
1215,2,27,2,3,12,18,1,12,18,557
1215,2,27,2,4,30,10,1,30,10,627
1215,2,29,4,1,15,30,1,15,30,573
1215,2,29,4,2,17,3,1,17,3,589
1215,2,29,4,3,4,28,2,10,10,600
1215,2,29,4,4,18,12,2,10,10,664
1215,1,22,4,3,4,16,2,10,10,929
1215,2,30,1,2,12,3,1,12,3,558
1215,2,30,1,3,10,26,2,10,10,764
1215,2,30,1,4,26,14,1,26,14,482
1215,2,32,3,1,2,2,2,10,10,834
1215,2,32,3,2,17,3,1,17,3,1053
1215,2,32,3,3,12,22,1,12,22,1376
1215,2,32,3,4,7,13,2,10,10,1094
1215,2,33,2,1,18,18,1,18,18,874
1215,2,33,2,2,7,13,2,10,10,1222
1215,2,33,2,3,25,30,1,25,30,993
1215,2,33,2,4,11,6,1,11,6,1198
1215,2,34,1,1,7,13,2,10,10,1077
1215,2,34,1,2,10,18,1,10,18,1014
1215,2,34,1,3,18,10,1,18,10,911
1215,2,34,1,4,11,6,1,11,6,1177
1215,2,35,4,1,30,15,1,30,15,696
1215,2,35,4,2,8,16,2,10,10,1003
1215,2,35,4,3,11,6,1,11,6,1443
1215,2,35,4,4,30,25,1,30,25,1598
1215,3,1,3,1,30,10,2,10,10,457
1215,3,1,3,2,10,22,1,10,22,531
1215,3,1,3,3,4,28,2,10,10,1113
1215,3,1,3,4,12,3,1,12,3,1518
1215,3,2,4,1,17,3,1,17,3,878
1215,3,2,4,2,8,16,1,8,16,662
1215,3,2,4,3,10,18,1,10,18,982
1215,3,2,4,4,18,10,1,18,10,644
1215,3,4,2,1,4,28,2,10,10,886
1215,3,4,2,2,12,3,1,12,3,680
1215,3,4,2,3,18,10,1,18,10,753
1215,3,4,2,4,15,30,1,15,30,598
1215,3,5,1,1,30,15,1,30,15,619
1215,3,5,1,2,1,13,2,10,10,734
1215,3,5,1,3,31,3,1,31,3,775
1215,3,5,1,4,10,18,1,10,18,615
1215,3,6,3,1,18,10,1,18,10,580
1215,3,6,3,2,10,18,1,10,18,1278
1215,3,6,3,3,2,18,1,2,18,655
1215,3,6,3,4,17,3,1,17,3,686
1215,3,8,4,1,10,22,1,10,22,709
1215,3,8,4,2,11,8,1,11,8,694
1215,3,8,4,3,18,12,1,18,12,573
1215,3,8,4,4,7,13,2,10,10,915
1215,3,9,2,1,10,22,1,10,22,1425
1215,3,9,2,2,8,16,2,10,10,914
1215,3,9,2,3,30,10,1,30,10,853
1215,3,9,2,4,12,8,1,12,8,700
1215,3,11,3,1,11,8,1,11,8,976
1215,3,11,3,2,22,12,1,22,12,860
1215,3,11,3,3,8,16,2,10,10,976
1215,3,11,3,4,10,30,1,10,30,1050
1215,3,13,1,1,11,8,1,11,8,796
1215,3,13,1,2,2,18,1,2,18,549
1215,3,13,1,3,30,10,2,10,10,482
1215,3,13,1,4,15,30,1,15,30,960
1215,3,14,2,1,11,8,2,10,10,559
1215,3,14,2,2,7,13,2,10,10,702
1215,3,14,2,3,22,10,1,22,10,683
1215,3,14,2,4,10,30,1,10,30,526
1215,3,15,4,1,10,30,1,10,30,691
1215,3,15,4,2,12,8,1,12,8,923
1215,3,15,4,3,22,12,1,22,12,562
1215,3,15,4,4,4,28,2,10,10,786
1215,3,18,3,1,12,18,1,12,18,650
1215,3,18,3,2,16,8,1,16,8,962
1215,3,18,3,3,30,15,1,30,15,1061
1215,3,18,3,4,1,13,2,10,10,729
1215,3,19,1,1,18,10,1,18,10,583
1215,3,19,1,2,12,18,1,12,18,526
1215,3,19,1,3,17,3,1,17,3,664
1215,3,19,1,4,4,28,2,10,10,712
1215,3,20,2,1,12,18,2,10,10,925
1215,3,20,2,2,2,18,1,2,18,512
1215,3,20,2,3,18,12,1,18,12,897
1215,3,20,2,4,16,8,1,16,8,1037
1215,3,21,4,1,31,3,1,31,3,527
1215,3,21,4,2,7,11,2,10,10,895
1215,3,21,4,3,30,15,1,30,15,719
1215,3,21,4,4,15,30,1,15,30,795
1215,3,23,3,1,22,10,1,22,10,601
1215,3,23,3,2,12,22,1,12,22,1105
1215,3,23,3,3,7,11,2,10,10,592
1215,3,23,3,4,12,8,1,12,8,601
1215,3,25,1,1,12,3,1,12,3,984
1215,3,25,1,2,18,12,1,18,12,571
1215,3,25,1,3,10,30,1,10,30,590
1215,3,25,1,4,7,13,1,7,13,494
1215,3,26,2,1,7,11,2,10,10,624
1215,3,26,2,2,12,22,2,10,10,433
1215,3,26,2,3,17,3,1,17,3,662
1215,3,26,2,4,30,15,1,30,15,669
1215,3,29,4,1,30,10,1,30,10,720
1215,3,29,4,2,12,3,1,12,3,688
1215,3,29,4,3,2,18,2,10,10,844
1215,3,29,4,4,12,18,1,12,18,560
1215,3,30,1,1,8,16,2,10,10,788
1215,3,30,1,2,12,8,1,12,8,494
1215,3,30,1,3,22,12,1,22,12,642
1215,3,30,1,4,12,22,1,12,22,441
1215,3,32,2,1,1,13,2,10,10,621
1215,3,32,2,2,22,12,1,22,12,556
1215,3,32,2,3,31,3,1,31,3,549
1215,3,32,2,4,10,18,1,10,18,827
1215,3,33,3,1,15,30,1,15,30,736
1215,3,33,3,2,31,3,1,31,3,663
1215,3,33,3,3,18,12,1,18,12,618
1215,3,33,3,4,7,13,2,10,10,781
1215,3,34,1,1,10,22,1,10,22,586
1215,3,34,1,2,7,11,2,10,10,594
1215,3,34,1,3,22,10,1,22,10,573
1215,3,34,1,4,16,8,1,16,8,1237
1215,3,35,4,1,12,22,2,10,10,506
1215,3,35,4,2,16,8,1,16,8,424
1215,3,35,4,3,22,10,2,10,10,430
1215,3,35,4,4,1,13,2,10,10,740
1216,1,1,3,1,11,6,1,11,6,1663
1216,1,1,3,2,20,30,2,10,10,2599
1216,1,1,3,3,4,16,2,10,10,2470
1216,1,1,3,4,10,26,2,10,10,2075
1216,1,2,1,1,22,6,2,10,10,1314
1216,1,2,1,2,10,26,1,10,26,2371
1216,1,2,1,3,25,30,1,25,30,2807
1216,1,2,1,4,4,12,2,10,10,2416
1216,1,3,4,1,12,3,2,10,10,1987
1216,1,3,4,2,30,25,2,10,10,2200
1216,1,3,4,3,6,22,2,10,10,2192
1216,1,3,4,4,30,10,2,10,10,1994
1216,1,5,2,1,31,3,2,10,10,2162
1216,1,5,2,2,22,10,2,10,10,2392
1216,1,5,2,3,30,25,2,10,10,1941
1216,1,5,2,4,4,12,2,10,10,2494
1216,1,8,4,1,11,6,1,11,6,1712
1216,1,8,4,2,12,18,2,10,10,1879
1216,1,8,4,3,22,10,1,22,10,1698
1216,1,8,4,4,4,28,2,10,10,1803
1216,1,9,3,1,7,11,2,10,10,1750
1216,1,9,3,2,31,3,1,31,3,1685
1216,1,9,3,3,30,20,1,30,20,1471
1216,1,9,3,4,26,14,1,26,14,1770
1216,1,11,1,1,30,10,2,10,10,1404
1216,1,11,1,2,12,8,2,10,10,1582
1216,1,11,1,3,7,11,1,7,11,1509
1216,1,11,1,4,14,26,1,14,26,1835
1216,1,13,2,1,10,30,1,10,30,1816
1216,1,13,2,2,25,30,1,25,30,1926
1216,1,13,2,3,6,22,2,10,10,1812
1216,1,13,2,4,11,8,2,10,10,1824
1216,1,14,4,1,20,30,2,10,10,1207
1216,1,14,4,2,8,16,2,10,10,1746
1216,1,14,4,3,14,26,2,10,10,1575
1216,1,14,4,4,31,3,2,10,10,1923
1216,1,15,1,1,22,6,2,10,10,1573
1216,1,15,1,2,6,22,1,6,22,1122
1216,1,15,1,3,26,10,2,10,10,2417
1216,1,15,1,4,30,20,1,30,20,2262
1216,1,16,3,1,11,8,1,11,8,1426
1216,1,16,3,2,26,10,1,26,10,1262
1216,1,16,3,3,30,29,1,30,29,1554
1216,1,16,3,4,8,16,2,10,10,2155
1216,1,18,2,1,14,6,1,14,6,1313
1216,1,18,2,2,20,30,2,10,10,1815
1216,1,18,2,3,2,18,2,10,10,1762
1216,1,18,2,4,12,22,2,10,10,1753
1216,1,19,4,1,4,12,2,10,10,1536
1216,1,19,4,2,30,29,1,30,29,1642
1216,1,19,4,3,14,6,2,10,10,1342
1216,1,19,4,4,25,30,2,10,10,2244
1216,1,21,1,1,4,16,2,10,10,1490
1216,1,21,1,2,12,3,2,10,10,1310
1216,1,21,1,3,10,22,1,10,22,1332
1216,1,21,1,4,20,30,1,20,30,1185
1216,1,22,2,1,4,16,2,10,10,1520
1216,1,22,2,2,10,22,1,10,22,1769
1216,1,22,2,3,11,6,2,10,10,1983
1216,1,22,2,4,26,10,1,26,10,2329
1216,1,23,3,1,4,16,2,10,10,1188
1216,1,23,3,2,12,3,1,12,3,1910
1216,1,23,3,3,10,22,2,10,10,2280
1216,1,23,3,4,30,15,1,30,15,1812
1216,1,26,3,1,12,22,2,10,10,1588
1216,1,26,3,2,14,6,1,14,6,1683
